t	moyenne BV
30720	62,3333333333
30721	8,25
30722	0,1666666667
30723	0,8333333333
30724	0
30725	0
30726	0
30727	0
30728	0
30729	0
30730	0
30731	2,5833333333
30732	16,1666666667
30733	19,1666666667
30734	24,5833333333
30735	3,25
30736	0,1666666667
30737	4,4166666667
30738	7,8333333333
30739	35,75
30740	8,3333333333
30741	0
30742	1,1666666667
30743	45,5833333333
30744	15,4166666667
30745	0
30746	1,5833333333
30747	0
30748	0
30749	1,5
30750	2
30751	6,8333333333
30752	11,0833333333
30753	1
30754	0
30755	0
30756	0
30757	0
30758	0
30759	0
30760	0
30761	0
30762	0,3333333333
30763	4,8333333333
30764	11,9166666667
30765	32,1666666667
30766	36,9166666667
30767	34,9166666667
30768	56,3333333333
30769	91,6666666667
30770	16
30771	4,5
30772	64,8333333333
30773	115,3333333333
30774	2,8333333333
30775	0,4166666667
30776	2,5833333333
30777	23,8333333333
30778	34,8333333333
30779	2,25
30780	0
30781	1,4166666667
30782	8,25
30783	3,8333333333
30784	0,6666666667
30785	0
30786	0
30787	9,4166666667
30788	3,6666666667
30789	0
30790	0
30791	0
30792	0
30793	0
30794	0
30795	0,25
30796	0
30797	0
30798	0
30799	0
30800	0
30801	0
30802	0
30803	4
30804	69,25
30805	60,5
30806	1,3333333333
30807	14
30808	77,0833333333
30809	78,0833333333
30810	0,8333333333
30811	0
30812	12,6666666667
30813	79,6666666667
30814	23,75
30815	10,75
30816	40,1666666667
30817	2,8333333333
30818	26,25
30819	54,1666666667
30820	13,5
30821	78,75
30822	30,6666666667
30823	15,8333333333
30824	5,4166666667
30825	1,3333333333
30826	14,5
30827	24,9166666667
30828	58,4166666667
30829	53,8333333333
30830	99,25
30831	67,25
30832	27,0833333333
30833	0,1666666667
30834	43,75
30835	77,6666666667
30836	40,5
30837	34,6666666667
30838	47,8333333333
30839	1,5833333333
30840	98,3333333333
30841	1,25
30842	0
30843	0
30844	0
30845	0
30846	0,0833333333
30847	0,1666666667
30848	0,1666666667
30849	0
30850	0
30851	0
30852	0,6666666667
30853	36
30854	11,75
30855	8,6666666667
30856	21,25
30857	11
30858	1,3333333333
30859	0
30860	0
30861	5,3333333333
30862	0
30863	0
30864	35,8333333333
30865	21,5833333333
30866	0,0833333333
30867	0
30868	0
30869	0
30870	0
30871	0
30872	0,4166666667
30873	7,8333333333
30874	70,0833333333
30875	9,0833333333
30876	1,3333333333
30877	151,6666666667
30878	11,6666666667
30879	1
30880	0,3333333333
30881	0
30882	0,0833333333
30883	0
30884	0
30885	0
30886	3,0833333333
30887	30,6666666667
30888	78
30889	0,1666666667
30890	0,9166666667
30891	1,25
30892	0
30893	8,3333333333
30894	89
30895	3,6666666667
30896	12,8333333333
30897	81,9166666667
30898	33,6666666667
30899	23,8333333333
30900	0
30901	44,8333333333
30902	76,5833333333
30903	5,1666666667
30904	1,0833333333
30905	0
30906	1,25
30907	7,25
30908	5,9166666667
30909	28
30910	0
30911	5,9166666667
30912	0
30913	0
30914	0
30915	4,25
30916	16,8333333333
30917	61,25
30918	36,4166666667
30919	14,6666666667
30920	0,3333333333
30921	0
30922	0
30923	0,0833333333
30924	0
30925	0
30926	0
30927	0
30928	33,4166666667
30929	155,5833333333
30930	17,6666666667
30931	18,9166666667
30932	30,75
30933	16,3333333333
30934	86,0833333333
30935	18,1666666667
30936	4,6666666667
30937	2,25
30938	0
30939	124,1666666667
30940	98,4166666667
30941	11,25
30942	78,9166666667
30943	22,9166666667
30944	0,6666666667
30945	5,25
30946	41,1666666667
30947	129,25
30948	96,75
30949	48,0833333333
30950	30,1666666667
30951	126,9166666667
30952	1,75
30953	6,8333333333
30954	5,5
30955	118,3333333333
30956	229,75
30957	57,5833333333
30958	21,75
30959	121,4166666667
30960	54,9166666667
30961	12,4166666667
30962	1,4166666667
30963	14,75
30964	4,1666666667
30965	0,25
30966	0,4166666667
30967	0
30968	0
30969	0
30970	0
30971	0
30972	0
30973	27,75
30974	164
30975	18,8333333333
30976	5,8333333333
30977	12,9166666667
30978	4,75
30979	18,3333333333
30980	92,6666666667
30981	9
30982	0
30983	6,1666666667
30984	0
30985	0
30986	0
30987	0
30988	26,3333333333
30989	4,4166666667
30990	0
30991	29,3333333333
30992	20,8333333333
30993	7,5833333333
30994	36,25
30995	1,4166666667
30996	0,3333333333
30997	0
30998	0
30999	16,5833333333
31000	62,5833333333
31001	17,75
31002	104
31003	60,6666666667
31004	11,5
31005	14,1666666667
31006	51,4166666667
31007	72,5
31008	219,8333333333
31009	103,0833333333
31010	6,25
31011	14,0833333333
31012	14,25
31013	0
31014	1,5
31015	0,0833333333
31016	0,1666666667
31017	14,6666666667
31018	2,5
31019	33,3333333333
31020	0,4166666667
31021	0
31022	0,1666666667
31023	0
31024	0,25
31025	1,8333333333
31026	0
31027	0
31028	0
31029	13,25
31030	8
31031	8,9166666667
31032	26,6666666667
31033	104,3333333333
31034	53,0833333333
31035	33,8333333333
31036	43,5833333333
31037	2,0833333333
31038	0,3333333333
31039	6,9166666667
31040	11,0833333333
31041	20,6666666667
31042	10,25
31043	1,6666666667
31044	0,0833333333
31045	0
31046	0
31047	12,8333333333
31048	35,75
31049	4,8333333333
31050	8,9166666667
31051	9,1666666667
31052	0,0833333333
31053	23,3333333333
31054	4,75
31055	0,0833333333
31056	12,9166666667
31057	2,5
31058	3,3333333333
31059	11,5
31060	1,5833333333
31061	2,75
31062	3,1666666667
31063	0,6666666667
31064	0,25
31065	4
31066	0,6666666667
31067	24,0833333333
31068	44,25
31069	61,25
31070	39,3333333333
31071	12,6666666667
31072	55,3333333333
31073	39
31074	4,75
31075	22,0833333333
31076	17,5
31077	3,25
31078	6,3333333333
31079	20,5
31080	20,1666666667
31081	0,5833333333
31082	0
31083	1,75
31084	1,9166666667
31085	5,3333333333
31086	90,1666666667
31087	47,5
31088	7,75
31089	0,5
31090	0,5833333333
31091	21,25
31092	35,0833333333
31093	5,75
31094	0
31095	0
31096	0
31097	0
31098	0
31099	0
31100	0
31101	0
31102	0
31103	0
31104	0
31105	0
31106	10,9166666667
31107	48,1666666667
31108	9,5833333333
31109	40,5833333333
31110	35,3333333333
31111	6,5833333333
31112	1,0833333333
31113	0
31114	0
31115	0
31116	13,9166666667
31117	1,5
31118	0,3333333333
31119	7,0833333333
31120	16
31121	51,4166666667
31122	37,25
31123	5
31124	0,75
31125	0
31126	6,4166666667
31127	40,9166666667
31128	54,75
31129	26
31130	27,3333333333
31131	75,5
31132	52,5
31133	22,5
31134	3,8333333333
31135	0,5833333333
31136	29,1666666667
31137	13,25
31138	4,9166666667
31139	0
31140	0
31141	31,4166666667
31142	52,1666666667
31143	61,0833333333
31144	133,1666666667
31145	26,1666666667
31146	24
31147	32,9166666667
31148	87,9166666667
31149	31,9166666667
31150	48,1666666667
31151	43,5833333333
31152	1,1666666667
31153	3,75
31154	0,1666666667
31155	0
31156	0
31157	0
31158	2,75
31159	4,75
31160	0,0833333333
31161	0
31162	0
31163	0,75
31164	33,75
31165	7,5833333333
31166	16,3333333333
31167	37,6666666667
31168	14,0833333333
31169	45,1666666667
31170	0,1666666667
31171	1,9166666667
31172	24,9166666667
31173	34,0833333333
31174	24,0833333333
31175	77,25
31176	69,0833333333
31177	47,0833333333
31178	39,4166666667
31179	80,75
31180	120,3333333333
31181	82,25
31182	0,5833333333
31183	42,5
31184	33,25
31185	34,9166666667
31186	49,4166666667
31187	15,8333333333
31188	21,5
31189	49,6666666667
31190	11,9166666667
31191	0
31192	0
31193	6,0833333333
31194	15,8333333333
31195	9,5833333333
31196	5,9166666667
31197	1,1666666667
31198	0
31199	0
31200	0
31201	0
31202	38,1666666667
31203	103,75
31204	68,9166666667
31205	71,9166666667
31206	14,8333333333
31207	95,75
31208	56,9166666667
31209	3,25
31210	12,25
31211	0,25
31212	15,8333333333
31213	0
31214	0
31215	0,4166666667
31216	2,1666666667
31217	78,5
31218	6,0833333333
31219	42,8333333333
31220	41,5
31221	79,9166666667
31222	29,3333333333
31223	6,1666666667
31224	11,5833333333
31225	5,8333333333
31226	0,4166666667
31227	0,5833333333
31228	10,8333333333
31229	0
31230	0
31231	0
31232	21,6666666667
31233	40,1666666667
31234	2,0833333333
31235	0
31236	0
31237	0
31238	0
31239	0
31240	0
31241	4,1666666667
31242	14,9166666667
31243	5
31244	4,4166666667
31245	0
31246	65,5833333333
31247	10,1666666667
31248	11
31249	0
31250	1,8333333333
31251	0
31252	0
31253	10,4166666667
31254	66,3333333333
31255	1,6666666667
31256	164,75
31257	43,0833333333
31258	49,3333333333
31259	27,1666666667
31260	17,0833333333
31261	13,4166666667
31262	15,25
31263	13,75
31264	31
31265	20,75
31266	9,5
31267	2,3333333333
31268	28,0833333333
31269	5,9166666667
31270	31,0833333333
31271	18,5833333333
31272	10,25
31273	26,1666666667
31274	9,1666666667
31275	0,8333333333
31276	13,4166666667
31277	4,5833333333
31278	32
31279	0,1666666667
31280	0
31281	0
31282	0
31283	94,4166666667
31284	17
31285	10,8333333333
31286	0
31287	0
31288	0
31289	0
31290	13,9166666667
31291	5,8333333333
31292	96,1666666667
31293	61,4166666667
31294	6,6666666667
31295	54,9166666667
31296	0,8333333333
31297	0
31298	2,4166666667
31299	2,5
31300	0
31301	0
31302	0
31303	16
31304	28,5833333333
31305	24,4166666667
31306	0
31307	0
31308	0
31309	0
31310	0
31311	0
31312	0
31313	0
31314	0
31315	0
31316	0
31317	0
31318	0
31319	0
31320	0
31321	7,1666666667
31322	0,5
31323	0,75
31324	5,75
31325	3,0833333333
31326	0
31327	63,0833333333
31328	5,75
31329	5,8333333333
31330	0
31331	0
31332	0
31333	0
31334	0
31335	0
31336	0
31337	0
31338	0
31339	0
31340	0
31341	0
31342	0
31343	0
31344	0
31345	0
31346	0
31347	0
31348	2,5
31349	0,25
31350	0
31351	4,0833333333
31352	7,6666666667
31353	17,5833333333
31354	2,9166666667
31355	64,5
31356	154,8333333333
31357	6,0833333333
31358	37,6666666667
31359	68,0833333333
31360	60,3333333333
31361	43,5
31362	11,0833333333
31363	3,6666666667
31364	1,8333333333
31365	0,4166666667
31366	9
31367	0,75
31368	6
31369	1,25
31370	0,5833333333
31371	1,25
31372	14,1666666667
31373	4,25
31374	15,25
31375	2,4166666667
31376	0,5833333333
31377	3,3333333333
31378	34,0833333333
31379	23,0833333333
31380	62,75
31381	24,0833333333
31382	0,3333333333
31383	0
31384	4,6666666667
31385	1,1666666667
31386	4
31387	14,6666666667
31388	54,5
31389	18,0833333333
31390	7,1666666667
31391	0,9166666667
31392	0
31393	0
31394	12
31395	4,75
31396	0,3333333333
31397	0,1666666667
31398	3,0833333333
31399	11,8333333333
31400	1,6666666667
31401	0
31402	0,1666666667
31403	24,0833333333
31404	1,75
31405	23,1666666667
31406	38,25
31407	12,5
31408	26,5
31409	43,8333333333
31410	1,1666666667
31411	0
31412	0,6666666667
31413	40,75
31414	11,1666666667
31415	22,6666666667
31416	11,75
31417	66,3333333333
31418	5,8333333333
31419	48,5833333333
31420	36,25
31421	4,0833333333
31422	70,1666666667
31423	59
31424	45,25
31425	56,8333333333
31426	69,1666666667
31427	45,9166666667
31428	9,1666666667
31429	2,5
31430	15,8333333333
31431	53
31432	3,9166666667
31433	31,9166666667
31434	66,8333333333
31435	183,8333333333
31436	25,6666666667
31437	11,4166666667
31438	2,4166666667
31439	9,8333333333
31440	10,1666666667
31441	10,25
31442	0,4166666667
31443	0
31444	60,3333333333
31445	1,75
31446	0,3333333333
31447	0,5
31448	1,5833333333
31449	0
31450	0
31451	0,5
31452	1,5
31453	0,9166666667
31454	0,1666666667
31455	0
31456	0
31457	0,1666666667
31458	5,1666666667
31459	5,3333333333
31460	31,6666666667
31461	11,75
31462	0,0833333333
31463	0,3333333333
31464	0
31465	39,1666666667
31466	76,1666666667
31467	0
31468	0
31469	0
31470	28,75
31471	32
31472	0
31473	0
31474	0,5
31475	22,4166666667
31476	55,3333333333
31477	19,5833333333
31478	0
31479	0
31480	0
31481	0
31482	34,8333333333
31483	0
31484	0
31485	0
31486	0
31487	1,1666666667
31488	7,9166666667
31489	17,5
31490	14,75
31491	37
31492	0,9166666667
31493	26,5
31494	66,75
31495	120
31496	39,75
31497	44,0833333333
31498	32,25
31499	21,75
31500	61,5
31501	136,0833333333
31502	117,4166666667
31503	2,9166666667
31504	19,4166666667
31505	15,9166666667
31506	2,5
31507	0,9166666667
31508	72,75
31509	46,5833333333
31510	2,4166666667
31511	61,8333333333
31512	7,4166666667
31513	0,1666666667
31514	18,8333333333
31515	9,8333333333
31516	41,1666666667
31517	47,5833333333
31518	37,1666666667
31519	16,9166666667
31520	24,8333333333
31521	24,4166666667
31522	71,8333333333
31523	76,75
31524	14,1666666667
31525	19,3333333333
31526	2,0833333333
31527	50
31528	62,8333333333
31529	8,1666666667
31530	0,4166666667
31531	0,3333333333
31532	0
31533	0
31534	11,6666666667
31535	24,0833333333
31536	9,9166666667
31537	7,8333333333
31538	45,8333333333
31539	37,1666666667
31540	23,25
31541	2,4166666667
31542	9,0833333333
31543	1,9166666667
31544	27,3333333333
31545	29,6666666667
31546	2,8333333333
31547	18,6666666667
31548	42,5
31549	7,25
31550	30,1666666667
31551	18,4166666667
31552	52,8333333333
31553	4,5
31554	0,6666666667
31555	65,9166666667
31556	2,9166666667
31557	0
31558	0
31559	39,0833333333
31560	11,5833333333
31561	17,3333333333
31562	10
31563	1,1666666667
31564	18,9166666667
31565	11,1666666667
31566	44,9166666667
31567	14,5
31568	6,3333333333
31569	18,3333333333
31570	1,6666666667
31571	0
31572	0
31573	0,25
31574	48,5
31575	0
31576	0
31577	0
31578	0
31579	3
31580	33,8333333333
31581	0
31582	0
31583	13
31584	12,5
31585	5,3333333333
31586	73,5
31587	0
31588	0
31589	0
31590	0
31591	0
31592	0
31593	0
31594	0
31595	0,4166666667
31596	34,1666666667
31597	0
31598	103,6666666667
31599	58,1666666667
31600	0,5
31601	6,8333333333
31602	0,9166666667
31603	4,1666666667
31604	14,3333333333
31605	0,9166666667
31606	0,5833333333
31607	0,3333333333
31608	0
31609	0
31610	0
31611	0
31612	0
31613	0
31614	0
31615	4,5
31616	39,0833333333
31617	1,3333333333
31618	7,1666666667
31619	0,0833333333
31620	0
31621	0
31622	0
31623	0,5
31624	0,5833333333
31625	0
31626	0
31627	49,0833333333
31628	21,5833333333
31629	0
31630	0,5833333333
31631	1,25
31632	0
31633	0
31634	35,25
31635	118,8333333333
31636	7,8333333333
31637	0
31638	0
31639	2,4166666667
31640	12,5
31641	90,25
31642	100
31643	5,9166666667
31644	0
31645	17,5
31646	149,6666666667
31647	63,5833333333
31648	33,6666666667
31649	14,1666666667
31650	17
31651	6,6666666667
31652	18,4166666667
31653	14,8333333333
31654	2,3333333333
31655	2,5833333333
31656	0,25
31657	0
31658	8,5833333333
31659	0
31660	0
31661	1,5833333333
31662	0
31663	0
31664	0
31665	0
31666	10,4166666667
31667	121,4166666667
31668	88,3333333333
31669	40,25
31670	145
31671	183,8333333333
31672	32,0833333333
31673	0,5833333333
31674	0
31675	0
31676	0
31677	0
31678	3,1666666667
31679	58,9166666667
31680	1,25
31681	0
31682	0
31683	0
31684	0
31685	0
31686	0
31687	0
31688	0
31689	0
31690	0
31691	0
31692	0
31693	0
31694	0
31695	0
31696	2,5833333333
31697	0
31698	0,25
31699	2,9166666667
31700	9
31701	50,5833333333
31702	0,3333333333
31703	36,75
31704	75,4166666667
31705	92,0833333333
31706	92,9166666667
31707	243,25
31708	26,8333333333
31709	17,1666666667
31710	72,1666666667
31711	8
31712	33,3333333333
31713	28,5
31714	6,25
31715	2,3333333333
31716	41,25
31717	92,4166666667
31718	3,0833333333
31719	6,75
31720	1,5
31721	9,9166666667
31722	3
31723	0,1666666667
31724	6,6666666667
31725	0,3333333333
31726	0
31727	8
31728	0
31729	54,5
31730	23,4166666667
31731	16,6666666667
31732	16,6666666667
31733	6
31734	12,4166666667
31735	55,9166666667
31736	24,1666666667
31737	76,4166666667
31738	47
31739	11,8333333333
31740	10,9166666667
31741	1,5
31742	10,4166666667
31743	0
31744	0
31745	0
31746	0
31747	2,8333333333
31748	2,5833333333
31749	0
31750	0
31751	24,6666666667
31752	45,25
31753	10,25
31754	8,1666666667
31755	4,9166666667
31756	0,25
31757	11,5
31758	5,75
31759	31,9166666667
31760	9,75
31761	72,25
31762	50,75
31763	49,1666666667
31764	213,1666666667
31765	49,3333333333
31766	18,25
31767	10,4166666667
31768	9,0833333333
31769	12,25
31770	2
31771	157,8333333333
31772	18,4166666667
31773	23,6666666667
31774	25,25
31775	14,3333333333
31776	23,9166666667
31777	68,3333333333
31778	133,9166666667
31779	53,9166666667
31780	0,3333333333
31781	39
31782	27
31783	13,9166666667
31784	1,75
31785	0
31786	0,8333333333
31787	0,1666666667
31788	0,25
31789	0,3333333333
31790	40,5
31791	23,0833333333
31792	5,5833333333
31793	0,25
31794	0
31795	0
31796	0,25
31797	0
31798	0,25
31799	0
31800	0,5
31801	0,5
31802	0
31803	0
31804	0,0833333333
31805	6,0833333333
31806	0
31807	0
31808	0
31809	0
31810	16,4166666667
31811	1,8333333333
31812	0,3333333333
31813	0,25
31814	65,5833333333
31815	9,5
31816	8,0833333333
31817	31,25
31818	12,9166666667
31819	31,75
31820	5,4166666667
31821	14,9166666667
31822	49,3333333333
31823	12,0833333333
31824	10,25
31825	17,8333333333
31826	11,5
31827	4,25
31828	22,3333333333
31829	10,6666666667
31830	2,3333333333
31831	0,5833333333
31832	0
31833	17,8333333333
31834	71,6666666667
31835	54,75
31836	26,1666666667
31837	87,8333333333
31838	43,9166666667
31839	0,8333333333
31840	3,5
31841	0
31842	0
31843	3,1666666667
31844	1,25
31845	0
31846	0
31847	0
31848	0
31849	2,75
31850	0
31851	7,9166666667
31852	6,8333333333
31853	20,4166666667
31854	50
31855	32,4166666667
31856	5,5833333333
31857	52,25
31858	14,75
31859	83,25
31860	53,25
31861	61,5833333333
31862	3,8333333333
31863	82,3333333333
31864	57,75
31865	15,4166666667
31866	14,1666666667
31867	0,9166666667
31868	38,75
31869	3
31870	89,6666666667
31871	25,6666666667
31872	5,3333333333
31873	8,6666666667
31874	27,1666666667
31875	9,25
31876	18,5833333333
31877	6,5833333333
31878	18,8333333333
31879	8,9166666667
31880	2,75
31881	0
31882	0
31883	0
31884	0
31885	6,1666666667
31886	8,9166666667
31887	11,6666666667
31888	0,0833333333
31889	0
31890	0
31891	0,25
31892	12,8333333333
31893	9,6666666667
31894	0
31895	0
31896	10,6666666667
31897	13,5833333333
31898	0
31899	1,1666666667
31900	44,6666666667
31901	25,5
31902	6,3333333333
31903	0
31904	0
31905	0
31906	0
31907	3,75
31908	20,0833333333
31909	100,25
31910	21,4166666667
31911	95,25
31912	46,1666666667
31913	4,1666666667
31914	25
31915	60,25
31916	9,8333333333
31917	1
31918	17,0833333333
31919	20,4166666667
31920	0
31921	0
31922	0
31923	82,4166666667
31924	28,5
31925	2,25
31926	5,25
31927	12,75
31928	39,8333333333
31929	0
31930	17,4166666667
31931	64,75
31932	77
31933	4,9166666667
31934	17,25
31935	109,4166666667
31936	15,3333333333
31937	22,0833333333
31938	36,5833333333
31939	21,5833333333
31940	54,5833333333
31941	78,0833333333
31942	91,8333333333
31943	85,6666666667
31944	52,5
31945	104,9166666667
31946	112,75
31947	63,75
31948	16,4166666667
31949	12,0833333333
31950	8,1666666667
31951	14,75
31952	9,8333333333
31953	61,8333333333
31954	45,0833333333
31955	25,6666666667
31956	0,0833333333
31957	0
31958	5,4166666667
31959	27,9166666667
31960	0
31961	5,1666666667
31962	0
31963	0
31964	15,6666666667
31965	82,25
31966	18,5
31967	0
31968	0
31969	0
31970	0
31971	0
31972	87,75
31973	16
31974	161,8333333333
31975	141
31976	68,0833333333
31977	150,75
31978	99,6666666667
31979	39,25
31980	23,9166666667
31981	4,5833333333
31982	1,25
31983	16,75
31984	2,75
31985	64,8333333333
31986	5,5
31987	62,25
31988	2
31989	4,4166666667
31990	8
31991	57,3333333333
31992	36,6666666667
31993	11,75
31994	0,1666666667
31995	4,1666666667
31996	0,25
31997	46,8333333333
31998	10,8333333333
31999	0
32000	0
32001	0
32002	0
32003	0
32004	0
32005	2,9166666667
32006	11,1666666667
32007	0,4166666667
32008	0
32009	0
32010	2,5
32011	17,25
32012	32,1666666667
32013	359,9166666667
32014	79,1666666667
32015	18,6666666667
32016	25,5833333333
32017	0,25
32018	0
32019	0
32020	0,9166666667
32021	25,25
32022	8,0833333333
32023	6,8333333333
32024	47,5833333333
32025	27,0833333333
32026	12,5
32027	64,1666666667
32028	6,25
32029	0
32030	20,25
32031	3,75
32032	0
32033	0,9166666667
32034	2,8333333333
32035	0,6666666667
32036	0,1666666667
32037	0
32038	0,1666666667
32039	0,0833333333
32040	0
32041	2,1666666667
32042	97,5
